depth,step_size,truncation,reward
1,0.624735,30,101.830000
6,0.007677,15,25.430000
0,0.297199,3,18.060000
4,0.085446,3,34.630000
7,0.464983,17,159.620000
1,0.899315,22,10.580000
1,0.279494,11,152.900000
5,0.741119,21,136.320000
2,0.711576,25,132.330000
3,0.843630,28,118.730000
0,0.754076,18,12.350000
4,0.651457,23,67.630000
7,0.203237,13,170.950000
2,0.727063,14,140.330000
1,0.102866,9,116.790000
3,0.102011,26,184.650000
3,0.767779,17,79.840000
7,0.529489,6,87.410000
2,0.599064,27,50.940000
2,0.709211,11,71.990000
0,0.648288,18,14.150000
3,0.651104,13,62.690000
4,0.619746,1,128.590000
5,0.880458,12,64.890000
6,0.037377,15,75.710000
6,0.640338,7,102.750000
0,0.966745,22,9.810000
3,0.098678,11,161.710000
5,0.485653,28,49.980000
7,0.189120,2,49.010000
5,0.851299,27,115.710000
6,0.720144,20,122.440000
6,0.956006,19,27.350000
6,0.443036,26,143.890000
3,0.290463,6,152.350000
2,0.748111,5,64.310000
4,0.797698,26,199.260000
0,0.963278,25,9.800000
2,0.463070,25,38.560000
0,0.981089,15,9.590000
5,0.154579,8,159.590000
1,0.752649,16,12.120000
7,0.937473,7,76.520000
6,0.321425,14,123.910000
5,0.448551,21,61.300000
7,0.258732,29,87.660000
7,0.695774,17,26.720000
0,0.126417,14,21.070000
1,0.368864,28,160.230000
6,0.296770,10,128.410000
0,0.964281,17,9.760000
2,0.587770,14,25.530000
6,0.598456,28,59.150000
1,0.410446,15,34.190000
0,0.976374,19,9.690000
1,0.763733,6,86.600000
6,0.739833,18,146.840000
0,0.740663,26,12.140000
0,0.824911,19,11.590000
3,0.623024,22,103.420000
6,0.566478,8,30.450000
7,0.231246,27,176.870000
6,0.981350,28,150.220000
5,0.023462,25,69.980000
5,0.409093,28,57.910000
0,0.952656,23,9.850000
6,0.768102,9,176.290000
5,0.273203,9,135.740000
7,0.205438,13,177.130000
4,0.201029,26,176.970000
7,0.207438,25,163.220000
4,0.368621,3,106.180000
3,0.787484,15,58.050000
0,0.176516,17,20.510000
3,0.029997,20,77.610000
0,0.551154,26,15.430000
4,0.639999,25,184.480000
6,0.758223,22,145.790000
4,0.014780,23,38.490000
1,0.893627,10,10.490000
5,0.183032,3,67.010000
2,0.633833,27,152.080000
2,0.567087,29,20.490000
0,0.819005,21,11.090000
0,0.337097,29,20.040000
6,0.470503,4,85.870000
2,0.661786,23,24.990000
6,0.954824,6,162.520000
5,0.955204,22,61.920000
4,0.819797,5,57.040000
6,0.246766,17,173.210000
6,0.048351,25,159.440000
0,0.557248,24,15.500000
1,0.320464,1,49.580000
1,0.099054,11,132.250000
7,0.306570,12,128.700000
2,0.580747,19,26.380000
1,0.865093,9,10.480000
1,0.264358,12,144.900000
5,0.243777,23,114.460000
3,0.026731,10,35.450000
5,0.686848,8,47.760000
2,0.209327,19,126.400000
3,0.794700,5,112.610000
6,0.440008,8,117.800000
5,0.393063,6,106.690000
3,0.442609,11,78.330000
2,0.730578,24,17.890000
3,0.285938,28,89.550000
6,0.340205,26,91.830000
1,0.718010,28,15.450000
6,0.838668,17,93.400000
7,0.836331,11,91.640000
6,0.236005,5,146.470000
5,0.921322,29,85.730000
3,0.696509,11,97.100000
2,0.601890,7,194.300000
1,0.442550,11,84.550000
1,0.915544,30,10.440000
2,0.172557,1,31.620000
7,0.237551,28,138.640000
3,0.763039,2,150.010000
0,0.346420,29,20.030000
2,0.810075,23,31.080000
7,0.955576,11,183.490000
5,0.301141,10,129.910000
1,0.490863,29,171.350000
7,0.513225,30,131.130000
7,0.113493,13,173.500000
0,0.721632,20,12.780000
3,0.340792,21,126.210000
2,0.917435,3,58.130000
0,0.155009,2,17.430000
5,0.726804,5,74.090000
3,0.404287,3,55.240000
6,0.285657,9,172.860000
2,0.393374,5,67.360000
0,0.060447,29,22.940000
1,0.179364,21,155.070000
5,0.149769,1,26.560000
3,0.438933,14,64.760000
4,0.267691,15,174.820000
7,0.165870,24,175.160000
1,0.845817,11,11.300000
6,0.006656,27,32.840000
5,0.195232,17,142.930000
0,0.972812,24,9.650000
6,0.669872,9,100.430000
1,0.006605,11,24.740000
7,0.486691,13,80.310000
1,0.517311,17,90.670000
2,0.063806,19,165.760000
1,0.740001,3,199.350000
2,0.610436,9,51.770000
7,0.017918,2,24.980000
2,0.992383,22,85.920000
1,0.890631,25,10.330000
2,0.059919,19,172.930000
7,0.696158,16,44.540000
4,0.482530,26,91.490000
7,0.466997,6,83.850000
2,0.028859,13,55.980000
3,0.189971,9,180.640000
7,0.556597,22,88.310000
3,0.617246,12,55.720000
1,0.779394,23,12.200000
1,0.752752,19,96.040000
2,0.514646,19,42.110000
2,0.039049,22,135.310000
3,0.186972,28,147.750000
3,0.013322,19,36.510000
7,0.483267,3,66.190000
2,0.642997,22,26.380000
1,0.571054,1,42.000000
7,0.232614,25,176.760000
2,0.964926,11,42.340000
2,0.700438,10,63.640000
1,0.999261,25,22.450000
3,0.828038,22,44.100000
2,0.684289,16,19.340000
3,0.940132,8,188.270000
5,0.629723,12,46.630000
0,0.450745,14,17.850000
6,0.188526,24,152.630000
0,0.652426,14,13.850000
3,0.613120,24,169.040000
0,0.882162,1,9.990000
5,0.417233,27,160.110000
1,0.726044,28,107.300000
3,0.739803,24,104.760000
5,0.930407,1,61.950000
5,0.250573,1,36.850000
3,0.652557,1,17.040000
3,0.697959,25,49.340000
2,0.463114,22,24.610000
4,0.789291,6,145.340000
6,0.625991,20,83.990000
5,0.453541,20,172.380000
4,0.738149,4,49.370000
6,0.268457,30,138.570000
2,0.688336,4,27.990000
6,0.110996,26,184.690000
0,0.476585,3,17.950000
3,0.378550,26,154.780000
1,0.510169,19,108.160000
0,0.033811,26,23.340000
6,0.379367,30,50.190000
7,0.115913,14,177.350000
3,0.550964,23,82.960000
6,0.575785,23,34.500000
6,0.978382,20,200.000000
0,0.989647,20,9.330000
0,0.160982,9,19.780000
6,0.886805,4,27.810000
5,0.982513,3,49.200000
1,0.857988,24,11.370000
4,0.822990,17,76.110000
6,0.311773,15,132.040000
7,0.990300,13,167.920000
6,0.894270,8,59.790000
7,0.154904,14,172.130000
2,0.631617,18,182.430000
0,0.078772,25,22.480000
0,0.207330,24,21.490000
0,0.978971,26,9.470000
7,0.088076,28,184.740000
5,0.166870,26,163.620000
1,0.208423,19,162.690000
4,0.114450,25,182.200000
4,0.313631,8,70.760000
4,0.139607,14,184.140000
7,0.179227,27,174.100000
6,0.385353,22,167.330000
5,0.826264,4,72.410000
0,0.926546,30,10.470000
3,0.724052,3,22.280000
2,0.061893,9,77.900000
6,0.205988,15,170.090000
3,0.375677,10,57.590000
2,0.291057,1,40.890000
3,0.193623,18,128.810000
3,0.360889,3,31.360000
7,0.062973,12,114.010000
1,0.846946,22,11.220000
3,0.772690,21,26.550000
6,0.826610,30,80.160000
1,0.497648,15,165.930000
2,0.154089,27,182.660000
7,0.297225,16,86.860000
2,0.557928,29,61.550000
3,0.347141,8,63.120000
7,0.226138,25,179.640000
4,0.651075,17,72.500000
7,0.312752,16,107.190000
7,0.000758,15,21.950000
1,0.558356,21,34.230000
4,0.718087,28,58.810000
2,0.230532,1,37.960000
6,0.264783,15,166.060000
5,0.350314,30,127.020000
3,0.069876,6,49.210000
0,0.459556,6,18.620000
4,0.219584,21,108.430000
3,0.297973,30,88.050000
7,0.604688,22,114.010000
4,0.061018,23,180.380000
7,0.659495,17,99.070000
2,0.653545,29,34.430000
1,0.354998,4,146.350000
1,0.716960,24,23.620000
1,0.944714,1,30.350000
7,0.944365,13,105.710000
3,0.450835,28,126.880000
2,0.163459,3,60.500000
0,0.587350,19,14.960000
3,0.421274,24,87.130000
6,0.815995,7,32.620000
3,0.288033,29,124.520000
7,0.426828,15,121.360000
6,0.297004,24,161.680000
1,0.162180,3,46.770000
6,0.325682,4,134.720000
0,0.204526,22,23.160000
0,0.678582,10,13.420000
7,0.767267,8,70.050000
7,0.220645,26,169.030000
0,0.777198,9,12.020000
1,0.210041,1,32.920000
7,0.299429,14,144.820000
6,0.935271,16,71.480000
7,0.783151,19,91.700000
5,0.568597,27,184.200000
5,0.790060,13,16.870000
5,0.560702,10,107.490000
3,0.855768,22,56.620000
1,0.582011,26,82.510000
0,0.257590,17,20.390000
7,0.895031,21,174.590000
0,0.849281,14,10.750000
1,0.680562,12,26.930000
0,0.485466,19,16.280000
6,0.547912,19,119.080000
2,0.618484,20,182.070000
7,0.048087,5,33.680000
1,0.423599,26,45.300000
7,0.728943,12,101.420000
5,0.685150,29,140.030000
5,0.251140,12,186.720000
1,0.129007,10,152.610000
0,0.934755,5,10.240000
7,0.424271,8,53.030000
6,0.688484,28,38.010000
5,0.346129,5,101.600000
3,0.822230,26,54.800000
6,0.987134,26,88.230000
0,0.512293,6,16.990000
2,0.903350,24,153.310000
1,0.899702,10,10.720000
2,0.831992,16,27.180000
7,0.781890,2,16.080000
6,0.673901,1,47.540000
4,0.326366,23,113.020000
1,0.756768,30,37.640000
1,0.492120,29,160.840000
1,0.424365,8,35.960000
4,0.103749,7,103.870000
3,0.004804,22,25.910000
4,0.198484,3,101.140000
4,0.853010,23,112.350000
2,0.893480,6,10.260000
3,0.511990,13,69.930000
5,0.874520,8,176.400000
4,0.940987,8,56.130000
7,0.191471,19,177.310000
3,0.927029,16,10.110000
7,0.708193,21,181.400000
6,0.625343,15,62.380000
7,0.443744,4,27.400000
1,0.532195,6,63.810000
2,0.005964,2,22.710000
0,0.619458,26,14.840000
4,0.390168,28,62.650000
7,0.419571,8,163.690000
2,0.643538,6,18.320000
1,0.367126,20,72.330000
1,0.263743,20,62.400000
6,0.489865,6,51.910000
7,0.920258,2,21.470000
1,0.683410,5,126.260000
3,0.769630,17,77.980000
6,0.654058,27,57.600000
4,0.278597,7,152.700000
2,0.441095,1,25.990000
1,0.579868,21,21.830000
5,0.000913,20,24.070000
7,0.386173,18,57.410000
0,0.755666,15,11.860000
7,0.382009,8,171.640000
6,0.837844,19,78.120000
3,0.859054,23,23.480000
0,0.101633,23,23.290000
4,0.854800,26,28.820000
4,0.819842,23,36.010000
3,0.667680,26,194.710000
2,0.743380,3,126.190000
5,0.216048,9,162.070000
3,0.381166,19,110.710000
6,0.465894,11,139.750000
7,0.359287,22,108.990000
1,0.041800,26,123.810000
7,0.748763,18,109.720000
0,0.483935,29,18.970000
6,0.136320,5,94.140000
4,0.890509,1,79.740000
4,0.077281,29,188.160000
2,0.964018,30,90.420000
5,0.089007,19,173.610000
4,0.498933,4,120.290000
3,0.379042,7,127.710000
5,0.132677,4,56.730000
7,0.155364,18,175.950000
3,0.625565,29,86.500000
0,0.114876,11,20.210000
6,0.886845,26,69.210000
3,0.606339,11,71.500000
2,0.627843,3,155.030000
7,0.424575,19,146.080000
0,0.668711,12,13.530000
4,0.452212,14,106.380000
6,0.245017,16,76.170000
1,0.045416,5,36.170000
1,0.360984,27,163.310000
7,0.019903,7,26.910000
6,0.890418,29,143.060000
7,0.801029,18,47.080000
1,0.254165,17,86.020000
6,0.250743,13,99.640000
1,0.890762,26,10.350000
0,0.822302,30,11.440000
4,0.406787,28,121.010000
3,0.358065,29,68.360000
3,0.546458,21,79.650000
5,0.525954,21,133.380000
1,0.755361,12,11.910000
3,0.134605,15,169.740000
5,0.912024,4,82.050000
6,0.597402,19,31.930000
5,0.216741,24,161.850000
1,0.647162,27,66.360000
6,0.606252,16,73.600000
3,0.302784,29,116.960000
7,0.963011,21,107.450000
7,0.398825,8,182.300000
6,0.705442,14,48.960000
0,0.004040,29,22.100000
0,0.647278,14,14.090000
7,0.000100,10,23.170000
7,0.043090,25,123.920000
7,0.069779,21,164.990000
3,0.109968,2,31.530000
7,0.624111,13,50.060000
3,0.541698,27,41.460000
3,0.357758,27,148.980000
6,0.206335,11,164.200000
5,0.327389,23,155.010000
7,0.554187,30,82.130000
1,0.969558,21,9.630000
0,0.464805,16,18.750000
1,0.086566,2,29.590000
5,0.327524,11,140.870000
3,0.908019,8,53.440000
2,0.334460,15,182.290000
3,0.401374,1,52.560000
6,0.553412,6,152.800000
5,0.859570,24,181.280000
4,0.816116,6,76.160000
6,0.050796,13,81.510000
4,0.352945,29,121.630000
2,0.087456,23,182.130000
2,0.867007,1,39.260000
7,0.928013,29,200.000000
1,0.161489,6,137.660000
7,0.324318,5,127.150000
4,0.542903,29,70.800000
7,0.266699,18,161.690000
7,0.780451,20,177.840000
5,0.101964,8,111.380000
3,0.712051,5,131.820000
3,0.665955,21,147.700000
5,0.287166,24,126.900000
5,0.261912,18,105.200000
3,0.210474,11,142.190000
5,0.734567,8,115.470000
6,0.796507,30,123.600000
6,0.802404,21,46.380000
1,0.969479,25,175.840000
1,0.662465,1,17.780000
5,0.126257,10,160.960000
3,0.134092,18,173.360000
7,0.878455,28,50.500000
7,0.695243,26,137.830000
4,0.849283,12,82.120000
6,0.791522,14,22.290000
2,0.054011,30,184.210000
2,0.038310,15,91.980000
3,0.281449,23,123.210000
0,0.042258,10,21.840000
7,0.335460,15,153.430000
6,0.794929,3,66.710000
5,0.290346,18,135.640000
7,0.519279,15,59.580000
1,0.436513,20,66.300000
3,0.389955,4,96.620000
0,0.669030,1,11.110000
2,0.243624,19,128.100000
6,0.675342,11,67.780000
3,0.780803,4,51.780000
2,0.456663,23,109.930000
0,0.883554,25,10.520000
2,0.500807,19,124.060000
4,0.042517,7,47.740000
6,0.198315,11,176.020000
0,0.781703,15,12.160000
0,0.539024,2,17.590000
7,0.878750,6,152.150000
5,0.619414,17,86.530000
6,0.220577,9,163.170000
3,0.329254,28,84.190000
3,0.566199,15,97.390000
4,0.689917,25,75.650000
0,0.429851,5,18.030000
2,0.512124,6,27.050000
6,0.615434,1,34.890000
2,0.347444,5,136.900000
0,0.459533,5,17.830000
1,0.806564,10,42.070000
1,0.432690,21,80.850000
6,0.976502,28,38.680000
3,0.604891,28,98.620000
5,0.156864,25,188.730000
2,0.607521,4,143.090000
6,0.280024,30,152.300000
5,0.682859,28,200.000000
2,0.845490,11,49.060000
4,0.043022,30,154.380000
7,0.470521,1,71.420000
0,0.301142,12,19.940000
6,0.220703,12,129.010000
3,0.659972,16,16.970000
3,0.719548,7,34.260000
7,0.906893,16,188.370000
1,0.105968,14,152.740000
4,0.254464,30,107.130000
4,0.919744,25,87.880000
7,0.664723,26,146.270000
6,0.432410,24,107.510000
0,0.090558,7,22.430000
2,0.853496,28,121.980000
1,0.110632,25,182.820000
2,0.474394,11,145.450000
3,0.613930,22,25.170000
2,0.245497,5,89.770000
6,0.285502,21,172.900000
5,0.578377,4,95.530000
7,0.362297,2,51.060000
0,0.047695,7,20.670000
0,0.599168,7,14.320000
0,0.551329,29,16.580000
1,0.612090,24,70.120000
4,0.988241,2,102.270000
1,0.898978,12,62.000000
2,0.528504,18,88.580000
6,0.780510,6,55.720000
6,0.058197,23,160.380000
4,0.220201,3,93.500000
4,0.655871,15,30.830000
2,0.261014,3,105.820000
6,0.424169,19,130.060000
2,0.006784,11,25.700000
7,0.314544,19,68.990000
6,0.229254,29,140.740000
2,0.619371,30,41.770000
1,0.727087,20,55.460000
0,0.977490,29,9.640000
0,0.571202,8,15.680000
7,0.900759,18,165.270000
2,0.355257,22,85.850000
1,0.437678,6,31.860000
1,0.770572,6,24.440000
1,0.351830,27,34.560000
6,0.910682,16,77.020000
2,0.597421,6,91.550000
2,0.316955,29,84.050000
3,0.747012,5,22.480000
1,0.161407,5,87.570000
2,0.704587,1,38.220000
0,0.818999,1,10.360000
7,0.579108,2,44.380000
5,0.416173,10,73.440000
5,0.273751,2,80.630000
0,0.677239,19,13.660000
1,0.617189,2,53.660000
6,0.992126,19,94.700000
4,0.330279,22,146.330000
6,0.427620,9,142.800000
4,0.569117,1,69.090000
4,0.250689,22,165.520000
2,0.882836,13,119.760000
0,0.404181,6,20.510000
4,0.010535,2,22.240000
2,0.075950,13,157.750000
2,0.943527,2,33.590000
0,0.489834,14,17.740000
4,0.163118,27,176.520000
1,0.884854,5,10.280000
0,0.911866,10,10.190000
7,0.491123,13,88.790000
1,0.513530,12,90.460000
6,0.507275,23,53.710000
4,0.491429,1,43.630000
3,0.108450,19,181.750000
1,0.461361,16,176.520000
3,0.436010,18,132.520000
7,0.572271,28,78.660000
4,0.656452,2,78.780000
0,0.205498,21,23.710000
0,0.457185,24,17.360000
3,0.226314,4,130.210000
3,0.713183,9,77.240000
4,0.915821,5,29.560000
7,0.265451,24,143.390000
1,0.779363,22,151.420000
4,0.714294,18,67.830000
5,0.239740,29,151.960000
2,0.600991,27,21.680000
0,0.628206,18,15.590000
6,0.358593,24,103.050000
0,0.278648,13,18.210000
1,0.071679,28,191.360000
3,0.502377,22,61.890000
2,0.783479,2,31.150000
3,0.578242,8,53.220000
4,0.525463,3,94.200000
5,0.765304,16,179.050000
6,0.847593,8,81.480000
0,0.423825,23,18.360000
3,0.989997,15,79.730000
7,0.342622,9,107.550000
2,0.963183,22,47.800000
3,0.091334,29,187.220000
6,0.098483,9,133.960000
0,0.488436,8,18.600000
6,0.383444,9,117.990000
7,0.098576,19,174.140000
3,0.882452,2,151.810000
4,0.848730,26,122.330000
5,0.715000,12,115.580000
3,0.719235,12,182.980000
7,0.666943,28,96.360000
5,0.948286,6,70.210000
4,0.463316,16,38.300000
0,0.337202,6,19.810000
2,0.967394,27,95.180000
4,0.624142,12,124.920000
2,0.739032,30,88.410000
3,0.092475,29,193.750000
7,0.942603,17,37.790000
7,0.514640,19,105.980000
7,0.949074,18,121.110000
0,0.187462,23,23.340000
7,0.104773,24,171.390000
3,0.450789,2,151.220000
7,0.352431,16,102.540000
0,0.999164,30,9.380000
4,0.119944,11,154.960000
7,0.865353,27,150.700000
3,0.298154,6,144.820000
1,0.388802,17,80.690000
6,0.368020,24,146.020000
7,0.775173,27,31.460000
5,0.939448,15,91.970000
5,0.887073,27,117.820000
1,0.582060,23,15.030000
4,0.108549,6,105.920000
6,0.176405,21,174.570000
7,0.949369,27,42.970000
4,0.003438,7,26.010000
4,0.235329,3,63.450000
6,0.818744,7,38.030000
2,0.859937,28,96.450000
5,0.881143,6,102.120000
2,0.150714,18,182.710000
1,0.013493,23,39.490000
1,0.565026,11,151.020000
6,0.469629,8,130.980000
5,0.930817,4,56.760000
5,0.130196,8,121.220000
5,0.049191,29,168.620000
5,0.446912,15,62.660000
4,0.199590,20,190.980000
3,0.959485,26,12.950000
4,0.779870,9,89.830000
7,0.754543,9,42.770000
0,0.907242,11,10.320000
0,0.630571,15,15.090000
1,0.641755,24,16.220000
2,0.321515,16,51.220000
5,0.603604,25,157.720000
4,0.332811,11,162.380000
0,0.081050,24,21.950000
0,0.536214,2,17.060000
5,0.650313,14,126.290000
5,0.587437,7,66.290000
0,0.116024,16,19.800000
4,0.527082,4,34.730000
4,0.168390,15,182.610000
7,0.568389,9,98.590000
0,0.250502,2,21.840000
2,0.736289,12,52.530000
4,0.104490,8,133.580000
4,0.961812,22,107.970000
5,0.669289,2,91.170000
4,0.452901,20,82.920000
7,0.498076,25,181.280000
6,0.043261,22,126.870000
2,0.571346,6,35.610000
5,0.697784,19,68.190000
6,0.015477,16,37.360000
6,0.230371,24,153.230000
7,0.750374,20,105.240000
1,0.123552,27,154.410000
2,0.484233,12,29.920000
2,0.540550,5,75.580000
5,0.715064,28,81.380000
2,0.788839,27,47.080000
2,0.787420,13,118.320000
3,0.113284,3,48.990000
3,0.986484,1,75.630000
7,0.053080,17,107.200000
4,0.423884,2,103.990000
6,0.123606,20,176.730000
2,0.983481,14,103.430000
0,0.290485,27,20.780000
6,0.707218,12,87.600000
0,0.268246,4,22.490000
1,0.889086,25,10.880000
7,0.420630,27,170.330000
6,0.259387,6,167.880000
6,0.888856,9,15.260000
7,0.349405,14,107.240000
5,0.922487,19,83.560000
0,0.384327,29,20.680000
4,0.930001,18,107.420000
1,0.780196,16,37.330000
0,0.506981,1,13.830000
4,0.503225,8,169.860000
0,0.887761,6,10.230000
2,0.409367,24,184.350000
2,0.546788,2,102.520000
5,0.597049,1,43.400000
3,0.588620,28,63.730000
7,0.727678,29,55.010000
5,0.417621,29,44.220000
0,0.793591,17,11.830000
2,0.484345,1,36.090000
0,0.750894,8,11.890000
1,0.088789,17,152.730000
6,0.423153,17,146.690000
0,0.491115,23,17.090000
1,0.700237,24,118.580000
2,0.258920,9,51.300000
2,0.797046,16,199.160000
5,0.835637,24,117.310000
3,0.220053,11,167.640000
3,0.773140,11,20.630000
6,0.019117,27,58.930000
4,0.812840,13,39.300000
6,0.967879,26,165.020000
5,0.279003,15,174.370000
0,0.008094,22,22.550000
5,0.168856,16,166.180000
5,0.050877,17,116.150000
0,0.164134,25,22.340000
0,0.241120,12,21.990000
1,0.179014,24,147.710000
6,0.806248,23,165.270000
3,0.196588,29,183.490000
5,0.091493,25,165.200000
2,0.515228,6,68.490000
4,0.953826,13,145.960000
4,0.152809,26,182.150000
0,0.947652,14,9.650000
2,0.976671,25,38.180000
1,0.298976,12,45.420000
5,0.182450,3,71.610000
4,0.598783,17,162.100000
2,0.048033,16,133.720000
7,0.410525,20,164.160000
0,0.983176,26,9.550000
6,0.866828,11,122.330000
5,0.369662,13,99.380000
7,0.029992,10,38.590000
7,0.459539,22,96.510000
6,0.001704,10,23.230000
4,0.986052,11,33.850000
0,0.064897,19,20.360000
3,0.639905,21,79.590000
6,0.387281,24,90.390000
0,0.499093,20,15.580000
1,0.970231,2,42.990000
0,0.965880,15,9.710000
6,0.197287,25,160.260000
5,0.767693,6,82.550000
0,0.461009,26,17.140000
0,0.857480,6,10.910000
2,0.676560,4,44.990000
1,0.914348,8,26.950000
3,0.439620,5,151.230000
7,0.113643,28,152.120000
6,0.194613,13,191.580000
4,0.914826,13,15.070000
4,0.385797,7,93.900000
2,0.367868,4,51.630000
6,0.413589,11,82.000000
2,0.939617,9,84.430000
0,0.215713,6,22.640000
0,0.828760,16,10.970000
2,0.229742,22,173.870000
3,0.333121,25,92.510000
0,0.392772,16,18.210000
6,0.315393,1,37.260000
5,0.533286,3,121.260000
6,0.126556,21,169.560000
5,0.787562,28,71.280000
1,0.168817,27,168.450000
4,0.900001,5,78.320000
4,0.401489,28,99.540000
0,0.014311,6,22.990000
5,0.407931,8,66.340000
4,0.380618,7,133.710000
2,0.378826,9,113.430000
1,0.270964,14,47.140000
6,0.809073,16,166.450000
7,0.589752,10,165.250000
4,0.414082,25,102.060000
7,0.875400,19,98.140000
6,0.885083,5,94.120000
3,0.460713,3,92.980000
7,0.880556,2,39.880000
2,0.146564,13,159.150000
0,0.435070,20,18.640000
7,0.257912,3,134.480000
5,0.097348,22,176.370000
7,0.282782,3,98.990000
1,0.470283,29,104.690000
3,0.015704,3,23.260000
0,0.202539,4,18.820000
6,0.985311,14,137.390000
3,0.561990,26,150.330000
6,0.039324,23,116.740000
6,0.793952,17,32.610000
3,0.587136,11,132.600000
2,0.438354,19,73.980000
2,0.262040,14,133.370000
6,0.517091,30,109.370000
4,0.673320,25,146.580000
2,0.502676,14,93.490000
1,0.284817,10,168.120000
0,0.891827,3,10.660000
0,0.872668,22,10.380000
4,0.279193,15,115.180000
0,0.977773,13,9.500000
0,0.131498,15,22.520000
2,0.723084,2,191.630000
0,0.317054,30,19.770000
0,0.356228,22,19.850000
2,0.072229,8,99.210000
1,0.105296,25,189.140000
1,0.557440,18,97.880000
6,0.871557,27,120.930000
4,0.457815,22,86.340000
2,0.876809,1,12.600000
1,0.531942,18,67.830000
6,0.921204,2,32.210000
4,0.669559,1,90.040000
6,0.797451,18,68.190000
7,0.684976,18,22.010000
6,0.228210,22,165.450000
7,0.446378,12,114.630000
2,0.465667,18,39.210000
1,0.009094,19,32.330000
6,0.548671,26,93.440000
0,0.800913,30,11.690000
4,0.637060,14,51.500000
6,0.228990,16,137.330000
6,0.363557,24,153.370000
2,0.046785,14,114.150000
5,0.069730,20,178.260000
1,0.573627,25,26.410000
1,0.700970,17,90.930000
3,0.778782,19,83.390000
0,0.840347,11,10.840000
6,0.014865,24,48.710000
3,0.325140,10,87.480000
1,0.549086,13,90.060000
1,0.181515,26,166.830000
5,0.163332,2,52.770000
2,0.316966,10,86.150000
5,0.971216,9,186.640000
0,0.535663,9,15.450000
1,0.248334,28,123.560000
7,0.955208,22,24.200000
6,0.162058,21,179.870000
2,0.888819,18,46.650000
1,0.789551,3,11.600000
7,0.378885,20,111.810000
5,0.983606,1,53.190000
2,0.321950,11,132.180000
2,0.863291,18,33.380000
7,0.028650,21,79.420000
5,0.495931,6,91.720000
1,0.127035,26,166.870000
3,0.910463,30,200.000000
1,0.820041,2,11.150000
0,0.915451,10,10.160000
1,0.970681,5,18.250000
0,0.281939,23,19.890000
2,0.726113,12,56.080000
1,0.948894,4,35.720000
7,0.915374,9,165.870000
6,0.303434,29,130.400000
1,0.783025,3,11.500000
5,0.210864,18,144.540000
5,0.352958,25,101.770000
0,0.781734,20,12.320000
7,0.089082,3,38.910000
7,0.841147,11,73.130000
3,0.969821,20,27.090000
0,0.396416,24,19.850000
2,0.625681,5,162.770000
6,0.638335,23,145.050000
3,0.756537,16,19.600000
1,0.729218,19,38.380000
1,0.547481,27,184.910000
7,0.475465,9,108.860000
3,0.092006,17,188.410000
0,0.545739,13,15.850000
3,0.323248,30,169.080000
2,0.714029,4,12.580000
3,0.984963,9,137.620000
4,0.938677,7,48.810000
5,0.149661,29,163.590000
1,0.740878,4,27.220000
4,0.704290,4,76.430000
2,0.214313,3,98.270000
6,0.196266,25,178.710000
5,0.552590,2,126.960000
4,0.191292,12,183.320000
3,0.299087,24,101.360000
6,0.899349,4,11.320000
5,0.526601,7,101.000000
1,0.604681,29,190.000000
1,0.260129,2,70.430000
1,0.020969,23,51.610000
1,0.554410,16,103.660000
4,0.652672,2,59.250000
2,0.666625,5,103.970000
5,0.929307,18,62.020000
2,0.002584,15,22.760000
6,0.232648,30,165.050000
3,0.061891,6,50.770000
7,0.400413,27,110.680000
1,0.927720,20,117.660000
3,0.287257,27,135.480000
1,0.312204,30,48.740000
3,0.668069,21,101.990000
5,0.308773,14,118.800000
6,0.604620,1,48.670000
1,0.227619,10,187.500000
2,0.580536,22,41.540000
7,0.942738,3,177.420000
3,0.413288,15,166.200000
3,0.734728,2,12.930000
7,0.607994,17,143.100000
5,0.199211,28,168.010000
4,0.702915,17,92.300000
3,0.339702,1,40.880000
5,0.473163,21,46.460000
6,0.868259,6,111.380000
1,0.247398,1,31.040000
7,0.452148,9,105.430000
2,0.049637,26,182.380000
6,0.533352,29,146.460000
4,0.628301,25,114.770000
7,0.351862,3,133.020000
4,0.943478,28,140.250000
7,0.736050,30,66.590000
1,0.715175,25,13.360000
1,0.922876,21,18.270000
1,0.688421,14,64.360000
3,0.699201,24,195.930000
4,0.224890,17,147.320000
2,0.671991,13,75.580000
2,0.377566,29,142.340000
2,0.388498,7,47.260000
6,0.487757,4,79.440000
2,0.057589,4,36.590000
4,0.249928,6,166.930000
2,0.285661,5,161.260000
7,0.632716,11,137.280000
4,0.051991,27,172.370000
4,0.917958,18,91.810000
0,0.193458,3,19.060000
7,0.317716,1,42.180000
7,0.046597,18,114.310000
2,0.313041,30,151.660000
1,0.997900,1,9.430000
4,0.899444,19,174.330000
7,0.807374,1,94.120000
6,0.751309,5,82.770000
5,0.792458,11,114.810000
7,0.185401,27,159.060000
7,0.666278,11,76.210000
2,0.811482,29,132.040000
1,0.560229,19,97.010000
1,0.981467,14,172.390000
6,0.214172,18,163.390000
1,0.861623,11,10.940000
4,0.060876,20,164.150000
7,0.175186,12,175.530000
1,0.821603,22,196.220000
7,0.078572,24,174.720000
3,0.091542,22,184.060000
0,0.321717,29,18.600000
3,0.601616,9,50.570000
3,0.209159,16,167.380000
6,0.415013,22,97.360000
7,0.817448,1,60.220000
3,0.416220,3,68.500000
